id,Retailer,Retailer ID,Region,State,City,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Day,Gender,Product_Type
5724,WG,1185732,W,UT,UT,29.0,113,3277.0,1605.73,0.49,on,2021,8,11,F,SF
5725,WG,1185732,W,UT,UT,19.0,101,1919.0,1017.07,0.53,on,2021,8,11,F,AF
5726,WG,1185732,W,UT,UT,29.0,105,3045.0,1400.6999999999998,0.4599999999999999,on,2021,8,11,M,AP
5727,WG,1185732,W,UT,UT,32.0,152,4864.0,2918.4,0.6,on,2021,8,11,F,AP
5728,WG,1185732,W,UT,UT,29.0,169,4901.0,2548.52,0.52,on,2021,9,12,M,SF
5729,WG,1185732,W,UT,UT,23.0,122,2806.0,1262.6999999999998,0.4499999999999999,on,2021,9,12,M,AF
5730,WG,1185732,W,UT,UT,9.0,91,819.0,409.5,0.5,on,2021,9,12,F,SF
5731,WG,1185732,W,UT,UT,10.0,88,880.0,448.8,0.51,on,2021,9,12,F,AF
5732,WG,1185732,W,UT,UT,19.0,88,1672.0,836.0,0.5,on,2021,9,12,M,AP
5733,WG,1185732,W,UT,UT,24.0,120,2880.0,1843.2,0.64,on,2021,9,12,F,AP
5734,WG,1185732,W,UT,UT,28.0,173,4844.0,2470.44,0.51,on,2021,10,11,M,SF
5735,WG,1185732,W,UT,UT,19.0,100,1900.0,950.0,0.5,on,2021,10,11,M,AF
5736,WG,1185732,W,UT,UT,19.0,87,1653.0,809.97,0.49,on,2021,10,11,F,SF
5737,WG,1185732,W,UT,UT,19.0,72,1368.0,752.4000000000001,0.55,on,2021,10,11,F,AF
5738,WG,1185732,W,UT,UT,29.0,83,2407.0,1203.5,0.5,on,2021,10,11,M,AP
5739,WG,1185732,W,UT,UT,32.0,104,3328.0,2063.36,0.62,on,2021,10,11,F,AP
5740,WG,1185732,W,UT,UT,29.0,149,4321.0,2160.5,0.5,on,2021,11,11,M,SF
5741,WG,1185732,W,UT,UT,20.0,108,2160.0,993.6,0.4599999999999999,on,2021,11,11,M,AF
5742,WG,1185732,W,UT,UT,19.0,93,1767.0,848.16,0.48,on,2021,11,11,F,SF
5743,WG,1185732,W,UT,UT,19.0,113,2147.0,1094.97,0.51,on,2021,11,11,F,AF
5744,WG,1185732,W,UT,UT,39.0,91,3549.0,1739.01,0.49,on,2021,11,11,M,AP
5745,WG,1185732,W,UT,UT,43.0,113,4859.0,3158.35,0.65,on,2021,11,11,F,AP
5746,WG,1185732,W,UT,UT,39.0,203,7917.0,4354.35,0.55,on,2021,12,10,M,SF
5747,WG,1185732,W,UT,UT,28.0,145,4060.0,1989.4,0.49,on,2021,12,10,M,AF
5748,WG,1185732,W,UT,UT,29.0,113,3277.0,1540.1899999999998,0.47,on,2021,12,10,F,SF
5749,WG,1185732,W,UT,UT,27.0,112,3024.0,1542.24,0.51,on,2021,12,10,F,AF
5750,WG,1185732,W,UT,UT,38.0,112,4256.0,2128.0,0.5,on,2021,12,10,M,AP
5751,WG,1185732,W,UT,UT,42.0,125,5250.0,3202.5,0.61,on,2021,12,10,F,AP
5752,WG,1128299,W,UT,UT,27.0,98,2646.0,1270.08,0.48,on,2021,1,24,M,SF
5753,WG,1128299,W,UT,UT,39.0,105,4095.0,2006.55,0.49,on,2021,1,24,M,AF
5754,WG,1128299,W,UT,UT,39.0,105,4095.0,1965.6,0.48,on,2021,1,24,F,SF
5755,WG,1128299,W,UT,UT,39.0,58,2262.0,1040.52,0.4599999999999999,on,2021,1,24,F,AF
5756,WG,1128299,W,UT,UT,42.0,44,1848.0,1016.4,0.55,on,2021,1,24,M,AP
5757,WG,1128299,W,UT,UT,39.0,108,4212.0,1811.16,0.43,on,2021,1,24,F,AP
5758,WG,1128299,W,UT,UT,29.0,117,3393.0,1526.85,0.4499999999999999,on,2021,2,24,M,SF
5759,WG,1128299,W,UT,UT,39.0,91,3549.0,1703.52,0.48,on,2021,2,24,M,AF
5760,WG,1128299,W,UT,UT,36.0,88,3168.0,1425.6,0.4499999999999999,on,2021,2,24,F,SF
5761,WG,1128299,W,OR,OR,39.0,58,2262.0,1085.76,0.48,on,2021,2,24,F,AF
5762,WG,1128299,W,OR,OR,42.0,38,1596.0,829.9200000000001,0.52,on,2021,2,24,M,AP
5763,WG,1128299,W,OR,OR,37.0,85,3145.0,1258.0,0.4,on,2021,2,24,F,AP
5764,WG,1128299,W,OR,OR,38.0,128,4864.0,2383.36,0.49,on,2021,3,23,M,SF
5765,WG,1128299,W,OR,OR,45.0,85,3825.0,1836.0,0.48,on,2021,3,23,M,AF
5766,WG,1128299,W,OR,OR,54.0,88,4752.0,2138.4,0.4499999999999999,on,2021,3,23,F,SF
5767,WG,1128299,W,OR,OR,49.0,65,3185.0,1528.8,0.48,on,2021,3,23,F,AF
5768,WG,1128299,W,OR,OR,54.0,26,1404.0,744.12,0.53,on,2021,3,23,M,AP
5769,WG,1128299,W,OR,OR,49.0,87,4263.0,1790.46,0.42,on,2021,3,23,F,AP
5770,WG,1128299,W,OR,OR,51.0,124,6324.0,2909.04,0.4599999999999999,on,2021,4,24,M,SF
5771,WG,1128299,W,OR,OR,54.0,83,4482.0,2196.18,0.49,on,2021,4,24,M,AF
5772,WG,1128299,W,OR,OR,55.0,85,4675.0,2244.0,0.48,on,2021,4,24,F,SF
5773,WG,1128299,W,OR,OR,41.0,63,2583.0,1291.5,0.5,on,2021,4,24,F,AF
5774,WG,1128299,W,OR,OR,48.0,36,1728.0,864.0,0.5,on,2021,4,24,M,AP
5775,WG,1128299,W,OR,OR,59.0,84,4956.0,2230.2,0.4499999999999999,on,2021,4,24,F,AP
5776,WG,1128299,W,OR,OR,48.0,145,6960.0,3131.9999999999995,0.4499999999999999,on,2021,5,25,M,SF
5777,WG,1128299,W,OR,OR,50.0,105,5250.0,2415.0,0.4599999999999999,on,2021,5,25,M,AF
5778,WG,1128299,W,OR,OR,50.0,95,4750.0,2375.0,0.5,on,2021,5,25,F,SF
5779,WG,1128299,W,OR,OR,49.0,83,4067.0,1952.16,0.48,on,2021,5,25,F,AF
5780,WG,1128299,W,OR,OR,41.0,44,1804.0,992.2,0.55,on,2021,5,25,M,AP
5781,WG,1128299,W,OR,OR,54.0,158,8532.0,3839.4,0.4499999999999999,on,2021,5,25,F,AP
5782,WG,1128299,W,OR,OR,51.0,225,11475.0,5622.75,0.49,on,2021,6,24,M,SF
5783,WG,1128299,W,OR,OR,62.0,169,10478.0,5134.22,0.49,on,2021,6,24,M,AF
5784,WG,1128299,W,OR,OR,78.0,189,14742.0,6781.32,0.4599999999999999,on,2021,6,24,F,SF
5785,WG,1128299,W,OR,OR,74.0,158,11692.0,5846.0,0.5,on,2021,6,24,F,AF
5786,WG,1128299,W,OR,OR,86.0,108,9288.0,4922.64,0.53,on,2021,6,24,M,AP
5787,WG,1128299,W,OR,OR,95.0,189,17955.0,8079.749999999999,0.4499999999999999,on,2021,6,24,F,AP
5788,WG,1128299,W,OR,OR,79.0,255,20145.0,9669.6,0.48,on,2021,7,23,M,SF
5789,WG,1128299,W,OR,OR,85.0,196,16660.0,7830.2,0.47,on,2021,7,23,M,AF
5790,WG,1128299,W,OR,OR,86.0,163,14018.0,6588.46,0.47,on,2021,7,23,F,SF
5791,WG,1128299,W,OR,OR,82.0,165,13530.0,6494.4,0.48,on,2021,7,23,F,AF
5792,WG,1128299,W,OR,OR,84.0,156,13104.0,6552.0,0.5,on,2021,7,23,M,AP
5793,WG,1128299,W,OR,OR,97.0,150,14550.0,6111.0,0.42,on,2021,7,23,F,AP
5794,WG,1128299,W,OR,OR,81.0,200,16200.0,7776.0,0.48,on,2021,8,24,M,SF
5795,WG,1128299,W,OR,OR,76.0,233,17708.0,8676.92,0.49,on,2021,8,24,M,AF
5796,WG,1128299,W,OR,OR,68.0,195,13260.0,6497.4,0.49,on,2021,8,24,F,SF
5797,WG,1128299,W,OR,OR,68.0,119,8092.0,3722.32,0.4599999999999999,on,2021,8,24,F,AF
5798,WG,1128299,W,OR,OR,65.0,128,8320.0,4409.6,0.53,on,2021,8,24,M,AP
5799,WG,1128299,W,OR,OR,69.0,73,5037.0,2216.28,0.44,on,2021,8,24,F,AP
5800,WG,1128299,W,OR,OR,46.0,122,5612.0,2525.4,0.4499999999999999,on,2021,9,25,M,SF
5801,WG,1128299,W,OR,OR,51.0,122,6222.0,2862.12,0.4599999999999999,on,2021,9,25,M,AF
5802,WG,1128299,W,OR,OR,49.0,75,3675.0,1653.7499999999998,0.4499999999999999,on,2021,9,25,F,SF
5803,WG,1128299,W,OR,OR,49.0,52,2548.0,1172.08,0.4599999999999999,on,2021,9,25,F,AF
5804,WG,1128299,W,OR,OR,58.0,59,3422.0,1813.66,0.53,on,2021,9,25,M,AP
5805,WG,1128299,W,OR,OR,41.0,73,2993.0,1257.06,0.42,on,2021,9,25,F,AP
5806,WG,1128299,W,OR,OR,38.0,102,3876.0,1821.72,0.47,on,2021,10,24,M,SF
5807,WG,1128299,W,OR,OR,50.0,142,7100.0,3265.9999999999995,0.4599999999999999,on,2021,10,24,M,AF
5808,WG,1128299,W,OR,OR,46.0,91,4186.0,2051.14,0.49,on,2021,10,24,F,SF
5809,WG,1128299,W,OR,OR,44.0,81,3564.0,1710.72,0.48,on,2021,10,24,F,AF
5810,WG,1128299,W,OR,OR,51.0,75,3825.0,2065.5,0.54,on,2021,10,24,M,AP
5811,WG,1128299,W,OR,OR,58.0,105,6090.0,2618.7,0.43,on,2021,10,24,F,AP
5812,WG,1128299,W,OR,OR,44.0,173,7612.0,3501.5199999999995,0.4599999999999999,on,2021,11,24,M,SF
5813,WG,1128299,W,OR,OR,48.0,195,9360.0,4680.0,0.5,on,2021,11,24,M,AF
5814,WG,1128299,W,OR,OR,42.0,128,5376.0,2688.0,0.5,on,2021,11,24,F,SF
5815,WG,1128299,W,OR,OR,51.0,131,6681.0,3073.26,0.4599999999999999,on,2021,11,24,F,AF
5816,WG,1128299,W,OR,OR,68.0,111,7548.0,4075.92,0.54,on,2021,11,24,M,AP
5817,WG,1128299,W,OR,OR,76.0,149,11324.0,4756.08,0.42,on,2021,11,24,F,AP
5818,WG,1128299,W,OR,OR,61.0,188,11468.0,5504.639999999999,0.48,on,2021,12,23,M,SF
5819,WG,1128299,W,OR,OR,72.0,218,15696.0,7377.12,0.47,on,2021,12,23,M,AF
5820,WG,1128299,W,OR,OR,67.0,165,11055.0,4974.749999999999,0.4499999999999999,on,2021,12,23,F,SF
5821,WG,1128299,W,OR,OR,67.0,143,9581.0,4311.45,0.4499999999999999,on,2021,12,23,F,AF
5822,WG,1128299,W,OR,OR,72.0,133,9576.0,4788.0,0.5,on,2021,12,23,M,AP
5823,WG,1128299,W,OR,OR,77.0,173,13321.0,5328.400000000001,0.4,on,2021,12,23,F,AP
5824,WG,1128299,W,OR,OR,33.0,100,3300.0,1683.0,0.51,on,2021,1,17,M,SF
5825,WG,1128299,W,OR,OR,42.0,100,4200.0,2268.0,0.54,on,2021,1,17,M,AF
5826,WG,1128299,W,OR,OR,43.0,112,4816.0,2600.6400000000003,0.54,on,2021,1,17,F,SF
5827,WG,1128299,W,OR,OR,41.0,68,2788.0,1533.4,0.5499999999999999,on,2021,1,17,F,AF
5828,WG,1128299,W,OR,OR,46.0,58,2668.0,1574.12,0.5900000000000001,on,2021,1,17,M,AP
5829,WG,1128299,W,OR,OR,41.0,122,5002.0,2400.96,0.48,on,2021,1,17,F,AP
5830,WG,1128299,W,OR,OR,33.0,140,4620.0,2448.6,0.53,on,2021,2,17,M,SF
5831,WG,1128299,W,OR,OR,41.0,116,4756.0,2425.56,0.51,on,2021,2,17,M,AF
5832,WG,1128299,W,OR,OR,41.0,120,4920.0,2558.4,0.52,on,2021,2,17,F,SF
5833,WG,1128299,S,LA,LA,44.0,73,3212.0,1766.5999999999997,0.5499999999999999,on,2021,2,17,F,AF
5834,WG,1128299,S,LA,LA,48.0,51,2448.0,1468.8,0.6,on,2021,2,17,M,AP
5835,WG,1128299,S,LA,LA,44.0,105,4620.0,2217.6,0.48,on,2021,2,17,F,AP
5836,WG,1128299,S,LA,LA,44.0,147,6468.0,3298.68,0.51,on,2021,3,16,M,SF
5837,WG,1128299,S,LA,LA,51.0,101,5151.0,2833.05,0.5499999999999999,on,2021,3,16,M,AF
5838,WG,1128299,S,LA,LA,56.0,116,6496.0,3572.8,0.5499999999999999,on,2021,3,16,F,SF
5839,WG,1128299,S,LA,LA,50.0,84,4200.0,2309.9999999999995,0.5499999999999999,on,2021,3,16,F,AF
5840,WG,1128299,S,LA,LA,56.0,39,2184.0,1310.4,0.6,on,2021,3,16,M,AP
5841,WG,1128299,S,LA,LA,41.0,95,3895.0,1752.7499999999998,0.4499999999999999,on,2021,3,16,F,AP
5842,WG,1128299,S,LA,LA,48.0,142,6816.0,3544.32,0.52,on,2021,4,17,M,SF
5843,WG,1128299,S,LA,LA,52.0,88,4576.0,2288.0,0.5,on,2021,4,17,M,AF
5844,WG,1128299,S,LA,LA,52.0,105,5460.0,2784.6,0.51,on,2021,4,17,F,SF
5845,WG,1128299,S,LA,LA,39.0,74,2886.0,1529.5800000000002,0.53,on,2021,4,17,F,AF
5846,WG,1128299,S,LA,LA,43.0,53,2279.0,1299.0300000000002,0.5700000000000001,on,2021,4,17,M,AP
5847,WG,1128299,S,LA,LA,55.0,105,5775.0,2887.5,0.5,on,2021,4,17,F,AP
5848,WG,1128299,S,LA,LA,43.0,160,6880.0,3646.4,0.53,on,2021,5,18,M,SF
5849,WG,1128299,S,LA,LA,47.0,100,4700.0,2444.0,0.52,on,2021,5,18,M,AF
5850,WG,1128299,S,LA,LA,49.0,112,5488.0,2798.88,0.51,on,2021,5,18,F,SF
5851,WG,1128299,S,LA,LA,44.0,85,3740.0,1907.4,0.51,on,2021,5,18,F,AF
5852,WG,1128299,S,LA,LA,36.0,65,2340.0,1380.6,0.5900000000000001,on,2021,5,18,M,AP
5853,WG,1128299,S,LA,LA,59.0,167,9853.0,4433.849999999999,0.4499999999999999,on,2021,5,18,F,AP
5854,WG,1128299,S,LA,LA,58.0,248,14384.0,7335.84,0.51,on,2021,6,17,M,SF
5855,WG,1128299,S,LA,LA,65.0,210,13650.0,7098.0,0.52,on,2021,6,17,M,AF
5856,WG,1128299,S,LA,LA,83.0,203,16849.0,9266.95,0.5499999999999999,on,2021,6,17,F,SF
5857,WG,1128299,S,LA,LA,82.0,161,13202.0,7261.099999999999,0.5499999999999999,on,2021,6,17,F,AF
5858,WG,1128299,S,LA,LA,92.0,117,10764.0,6135.4800000000005,0.5700000000000001,on,2021,6,17,M,AP
5859,WG,1128299,S,LA,LA,100.0,195,19500.0,9360.0,0.48,on,2021,6,17,F,AP
5860,WG,1128299,S,LA,LA,86.0,270,23220.0,12306.6,0.53,on,2021,7,16,M,SF
5861,WG,1128299,S,LA,LA,92.0,203,18676.0,10271.8,0.5499999999999999,on,2021,7,16,M,AF
5862,WG,1128299,S,LA,LA,90.0,196,17640.0,9525.6,0.54,on,2021,7,16,F,SF
5863,WG,1128299,S,LA,LA,86.0,168,14448.0,7801.92,0.54,on,2021,7,16,F,AF
5864,WG,1128299,S,LA,LA,86.0,189,16254.0,9427.320000000002,0.5800000000000001,on,2021,7,16,M,AP
5865,WG,1128299,S,LA,LA,103.0,163,16789.0,8058.719999999999,0.48,on,2021,7,16,F,AP
5866,WG,1128299,S,LA,LA,86.0,255,21930.0,11184.3,0.51,on,2021,8,17,M,SF
5867,WG,1128299,S,LA,LA,77.0,239,18403.0,9385.53,0.51,on,2021,8,17,M,AF
5868,WG,1128299,S,LA,LA,70.0,189,13230.0,7276.499999999999,0.5499999999999999,on,2021,8,17,F,SF
5869,WG,1128299,S,LA,LA,74.0,128,9472.0,5020.16,0.53,on,2021,8,17,F,AF
5870,WG,1128299,S,LA,LA,64.0,138,8832.0,5210.880000000001,0.5900000000000001,on,2021,8,17,M,AP
5871,WG,1128299,S,LA,LA,63.0,90,5670.0,2778.3,0.49,on,2021,8,17,F,AP
5872,WG,1128299,S,LA,LA,43.0,145,6235.0,3429.2499999999995,0.5499999999999999,on,2021,9,18,M,SF
5873,WG,1128299,S,LA,LA,46.0,125,5750.0,2932.5,0.51,on,2021,9,18,M,AF
5874,WG,1128299,S,LA,LA,43.0,78,3354.0,1744.0800000000002,0.52,on,2021,9,18,F,SF
5875,WG,1128299,S,LA,LA,41.0,63,2583.0,1317.33,0.51,on,2021,9,18,F,AF
5876,WG,1128299,S,LA,LA,51.0,77,3927.0,2159.8500000000004,0.55,on,2021,9,18,M,AP
5877,WG,1128299,S,LA,LA,39.0,75,2925.0,1462.5,0.5,on,2021,9,18,F,AP
5878,WG,1128299,S,LA,LA,34.0,112,3808.0,2056.32,0.54,on,2021,10,17,M,SF
5879,WG,1128299,S,LA,LA,45.0,155,6975.0,3836.25,0.5499999999999999,on,2021,10,17,M,AF
5880,WG,1128299,S,LA,LA,42.0,100,4200.0,2100.0,0.5,on,2021,10,17,F,SF
5881,WG,1128299,S,LA,LA,36.0,105,3780.0,1890.0,0.5,on,2021,10,17,F,AF
5882,WG,1128299,S,LA,LA,47.0,95,4465.0,2634.3500000000004,0.5900000000000001,on,2021,10,17,M,AP
5883,WG,1128299,S,LA,LA,50.0,108,5400.0,2538.0,0.47,on,2021,10,17,F,AP
5884,WG,1128299,S,LA,LA,39.0,188,7332.0,3666.0,0.5,on,2021,11,17,M,SF
5885,WG,1128299,S,LA,LA,42.0,210,8820.0,4586.400000000001,0.52,on,2021,11,17,M,AF
5886,WG,1128299,S,LA,LA,38.0,137,5206.0,2707.12,0.52,on,2021,11,17,F,SF
5887,WG,1128299,S,LA,LA,48.0,125,6000.0,3000.0,0.5,on,2021,11,17,F,AF
5888,WG,1128299,S,LA,LA,68.0,119,8092.0,4450.6,0.55,on,2021,11,17,M,AP
5889,WG,1128299,S,LA,LA,81.0,174,14094.0,6765.12,0.48,on,2021,11,17,F,AP
5890,WG,1128299,S,LA,LA,69.0,240,16560.0,8611.2,0.52,on,2021,12,16,M,SF
5891,WG,1128299,S,LA,LA,72.0,216,15552.0,7776.0,0.5,on,2021,12,16,M,AF
5892,FL,1128299,S,LA,LA,69.0,162,11178.0,5812.56,0.52,on,2021,12,16,F,SF
5893,FL,1128299,S,LA,LA,72.0,156,11232.0,6065.280000000001,0.54,on,2021,12,16,F,AF
5894,FL,1128299,S,LA,LA,82.0,131,10742.0,6230.360000000001,0.5800000000000001,on,2021,12,16,M,AP
5895,FL,1128299,S,LA,LA,87.0,175,15225.0,6851.249999999999,0.4499999999999999,on,2021,12,16,F,AP
5896,FL,1197831,S,LA,LA,19.0,182,3458.0,1486.94,0.43,on,2021,1,5,M,SF
5897,FL,1197831,S,LA,LA,28.0,196,5488.0,2469.6,0.4499999999999999,on,2021,1,5,M,AF
5898,FL,1197831,S,LA,LA,28.0,119,3332.0,1332.8000000000002,0.4,on,2021,1,5,F,SF
5899,FL,1197831,S,LA,LA,33.0,133,4389.0,2326.17,0.53,on,2021,1,5,F,AF
5900,FL,1197831,S,LA,LA,36.0,85,3060.0,1132.2,0.37,on,2021,1,5,M,AP
5901,WG,1197831,S,LA,LA,34.0,143,4862.0,2917.2,0.6,on,2021,1,5,F,AP
5902,FL,1197831,S,LA,LA,23.0,163,3749.0,1499.6,0.4,on,2021,2,4,M,SF
5903,FL,1197831,S,LA,LA,32.0,174,5568.0,2338.56,0.42,on,2021,2,4,M,AF
5904,FL,1197831,S,LA,LA,34.0,128,4352.0,1784.32,0.41,on,2021,2,4,F,SF
5905,FL,1197831,W,ID,ID,32.0,109,3488.0,1883.52,0.54,on,2021,2,4,F,AF
5906,FL,1197831,W,ID,ID,39.0,70,2730.0,955.5,0.35,on,2021,2,4,M,AP
5907,FL,1197831,W,ID,ID,34.0,131,4454.0,2449.7000000000003,0.55,on,2021,2,4,F,AP
5908,FL,1197831,W,ID,ID,28.0,156,4368.0,1965.6,0.4499999999999999,on,2021,3,6,M,SF
5909,FL,1197831,W,ID,ID,36.0,169,6084.0,2798.64,0.4599999999999999,on,2021,3,6,M,AF
5910,FL,1197831,W,ID,ID,28.0,113,3164.0,1550.36,0.49,on,2021,3,6,F,SF
5911,FL,1197831,W,ID,ID,33.0,105,3465.0,2009.7000000000005,0.5800000000000001,on,2021,3,6,F,AF
5912,WG,1197831,W,ID,ID,37.0,75,2775.0,1248.7499999999998,0.4499999999999999,on,2021,3,6,M,AP
5913,WG,1197831,W,ID,ID,33.0,116,3828.0,2488.2000000000003,0.65,on,2021,3,6,F,AP
5914,WG,1197831,W,ID,ID,19.0,195,3705.0,1741.35,0.47,on,2021,4,5,M,SF
5915,WG,1197831,W,ID,ID,29.0,195,5655.0,2714.4,0.48,on,2021,4,5,M,AF
5916,WG,1197831,W,ID,ID,24.0,138,3312.0,1556.64,0.47,on,2021,4,5,F,SF
5917,WG,1197831,W,ID,ID,29.0,113,3277.0,1802.35,0.55,on,2021,4,5,F,AF
5918,WG,1197831,W,ID,ID,34.0,72,2448.0,1052.64,0.43,on,2021,4,5,M,AP
5919,WG,1197831,W,ID,ID,28.0,138,3864.0,2357.04,0.61,on,2021,4,5,F,AP
5920,WG,1197831,W,ID,ID,18.0,203,3654.0,1827.0,0.5,on,2021,5,5,M,SF
5921,WG,1197831,W,ID,ID,28.0,196,5488.0,2634.24,0.48,on,2021,5,5,M,AF
5922,WG,1197831,W,ID,ID,23.0,167,3841.0,1805.27,0.47,on,2021,5,5,F,SF
5923,WG,1197831,W,ID,ID,33.0,130,4290.0,2359.5,0.55,on,2021,5,5,F,AF
5924,WG,1197831,W,ID,ID,47.0,120,5640.0,2256.0,0.4,on,2021,5,5,M,AP
5925,WG,1197831,W,ID,ID,42.0,218,9156.0,5768.28,0.63,on,2021,5,5,F,AP
5926,WG,1197831,W,ID,ID,42.0,195,8190.0,4013.1,0.49,on,2021,6,4,M,SF
5927,WG,1197831,W,ID,ID,46.0,188,8648.0,4151.04,0.48,on,2021,6,4,M,AF
5928,WG,1197831,W,ID,ID,47.0,174,8178.0,3925.44,0.48,on,2021,6,4,F,SF
5929,WG,1197831,W,ID,ID,48.0,143,6864.0,4049.7600000000007,0.5900000000000001,on,2021,6,4,F,AF
5930,WG,1197831,W,ID,ID,52.0,117,6084.0,2616.12,0.43,on,2021,6,4,M,AP
5931,WG,1197831,W,ID,ID,55.0,231,12705.0,7750.05,0.61,on,2021,6,4,F,AP
5932,WG,1197831,W,ID,ID,48.0,217,10416.0,5208.0,0.5,on,2021,7,6,M,SF
5933,WG,1197831,W,ID,ID,52.0,202,10504.0,5462.08,0.52,on,2021,7,6,M,AF
5934,WG,1197831,W,ID,ID,46.0,241,11086.0,6097.299999999999,0.5499999999999999,on,2021,7,6,F,SF
5935,WG,1197831,W,ID,ID,47.0,137,6439.0,4120.96,0.64,on,2021,7,6,F,AF
5936,WG,1197831,W,ID,ID,53.0,131,6943.0,3332.64,0.48,on,2021,7,6,M,AP
5937,FL,1197831,W,ID,ID,64.0,208,13312.0,9185.28,0.6900000000000001,on,2021,7,6,F,AP
5938,FL,1197831,W,ID,ID,46.0,210,9660.0,5312.999999999999,0.5499999999999999,on,2021,8,8,M,SF
5939,FL,1197831,W,ID,ID,53.0,195,10335.0,5477.55,0.53,on,2021,8,8,M,AF
5940,FL,1197831,W,ID,ID,46.0,250,11500.0,6095.0,0.53,on,2021,8,8,F,SF
5941,FL,1197831,W,ID,ID,48.0,124,5952.0,3868.8,0.65,on,2021,8,8,F,AF
5942,SD,1197831,W,ID,ID,52.0,133,6916.0,3181.36,0.4599999999999999,on,2021,8,8,M,AP
5943,SD,1197831,W,ID,ID,54.0,196,10584.0,7197.120000000001,0.68,on,2021,8,8,F,AP
5944,SD,1197831,W,ID,ID,50.0,176,8800.0,4400.0,0.5,on,2021,9,5,M,SF
5945,SD,1197831,W,ID,ID,50.0,188,9400.0,4888.0,0.52,on,2021,9,5,M,AF
5946,SD,1197831,W,ID,ID,56.0,182,10192.0,5299.84,0.52,on,2021,9,5,F,SF
5947,SD,1197831,W,ID,ID,55.0,116,6380.0,4019.4,0.63,on,2021,9,5,F,AF
5948,SD,1197831,W,ID,ID,50.0,104,5200.0,2392.0,0.4599999999999999,on,2021,9,5,M,AP
5949,SD,1197831,W,ID,ID,49.0,181,8869.0,5942.2300000000005,0.67,on,2021,9,5,F,AP
5950,SD,1197831,W,ID,ID,36.0,167,6012.0,3066.12,0.51,on,2021,10,4,M,SF
5951,SD,1197831,W,ID,ID,37.0,173,6401.0,3456.5400000000004,0.54,on,2021,10,4,M,AF
5952,SD,1197831,W,ID,ID,41.0,131,5371.0,2739.21,0.51,on,2021,10,4,F,SF
5953,SD,1197831,W,ID,ID,44.0,101,4444.0,2888.6,0.65,on,2021,10,4,F,AF
5954,SD,1197831,W,ID,ID,32.0,91,2912.0,1397.76,0.48,on,2021,10,4,M,AP
5955,SD,1197831,W,ID,ID,42.0,142,5964.0,3936.24,0.66,on,2021,10,4,F,AP
5956,SD,1197831,W,ID,ID,33.0,182,6006.0,3303.3,0.5499999999999999,on,2021,11,5,M,SF
5957,SD,1197831,W,ID,ID,32.0,189,6048.0,3144.96,0.52,on,2021,11,5,M,AF
5958,SD,1197831,W,ID,ID,58.0,150,8700.0,4698.0,0.54,on,2021,11,5,F,SF
5959,SD,1197831,W,ID,ID,54.0,122,6588.0,4018.68,0.61,on,2021,11,5,F,AF
5960,SD,1197831,W,ID,ID,54.0,106,5724.0,2862.0,0.5,on,2021,11,5,M,AP
5961,SD,1197831,W,ID,ID,63.0,163,10269.0,6880.2300000000005,0.67,on,2021,11,5,F,AP
5962,FL,1197831,W,ID,ID,54.0,233,12582.0,6794.280000000001,0.54,on,2021,12,4,M,SF
5963,FL,1197831,W,ID,ID,51.0,209,10659.0,5755.860000000001,0.54,on,2021,12,4,M,AF
5964,FL,1197831,W,ID,ID,56.0,176,9856.0,5125.12,0.52,on,2021,12,4,F,SF
5965,FL,1197831,W,ID,ID,59.0,142,8378.0,5445.7,0.65,on,2021,12,4,F,AF
5966,FL,1197831,W,ID,ID,50.0,133,6650.0,3258.5,0.49,on,2021,12,4,M,AP
5967,FL,1197831,W,ID,ID,60.0,196,11760.0,8114.400000000001,0.6900000000000001,on,2021,12,4,F,AP
5968,FL,1128299,W,ID,ID,29.0,119,3451.0,1656.48,0.48,on,2021,1,23,M,SF
5969,FL,1128299,W,ID,ID,37.0,106,3922.0,2000.22,0.51,on,2021,1,23,M,AF
5970,FL,1128299,W,ID,ID,37.0,106,3922.0,1921.78,0.49,on,2021,1,23,F,SF
5971,FL,1128299,W,ID,ID,38.0,77,2926.0,1345.9599999999998,0.4599999999999999,on,2021,1,23,F,AF
5972,FL,1128299,W,ID,ID,42.0,63,2646.0,1190.6999999999998,0.4499999999999999,on,2021,1,23,M,AP
5973,FL,1128299,W,ID,ID,36.0,111,3996.0,1398.6,0.35,on,2021,1,23,F,AP
5974,FL,1128299,W,ID,ID,29.0,143,4147.0,2073.5,0.5,on,2021,2,23,M,SF
5975,FL,1128299,W,ID,ID,38.0,113,4294.0,2318.76,0.54,on,2021,2,23,M,AF
5976,FL,1128299,W,ID,ID,38.0,105,3990.0,1875.3,0.47,on,2021,2,23,F,SF
5977,FL,1128299,W,AZ,AZ,38.0,63,2394.0,1149.12,0.48,on,2021,2,23,F,AF
5978,FL,1128299,W,AZ,AZ,42.0,44,1848.0,813.12,0.44,on,2021,2,23,M,AP
5979,FL,1128299,W,AZ,AZ,38.0,88,3344.0,1203.84,0.36,on,2021,2,23,F,AP
5980,FL,1128299,W,AZ,AZ,37.0,145,5365.0,2521.55,0.47,on,2021,3,22,M,SF
5981,FL,1128299,W,AZ,AZ,48.0,95,4560.0,2508.0,0.55,on,2021,3,22,M,AF
